0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
0.42051807,-0.99997854,-0.9999993,-0.99996144,-0.65197664,-0.60923934,-0.66365784,-0.49894515,-0.41410136,-0.32110453,-0.2661916,-0.21466407,-0.108256534,-0.12624295,-0.068914436,0.020112932,0.02535045,0.17960098,0.03641571,0.013998965,0.07285699,-0.23218694,-0.27084878,-0.08958571,-0.41572833,-0.4918915,-0.25147352,-0.98764807,-0.9993346,-0.9997004,-0.99997896,-0.9999902,-0.99999464,-0.9999992,-0.9999997,-1.0,-0.99999994,-0.99999994,-0.9328548,-0.9373777,-0.88750076,-0.8896846,-0.84672976,-0.8292935,-0.8008802,-0.9066089,-0.69785285,-0.8817865,-0.8747394,-0.729482,-0.89536446,-0.9138262,-0.93140256,-0.9308763,-0.912691,-0.8898945,-0.71648455,-0.8431441,-0.24164917,-0.1357186,-0.23370469,-0.048872873,-0.080033265,-0.00048720834,-0.21822515,0.056742266,0.015545621,0.022490289,-0.08677449,0.23593889,0.20838338,0.20385884,0.06386958,0.20313066,0.11344504,0.1149242,0.18125203,0.13523188,0.1699742,0.11504331,0.09598549,0.13690372,0.07286655,0.13784668,0.2109771,0.13830929,0.25808942,0.9644699,0.9851035,0.9686798,0.99190116,0.9950524,0.993336,0.9969475,0.15629888,0.24760152,-0.20375656,0.09878156,-0.09183012,-0.20764111,-0.102543995,-0.1728874,-0.16916339,-0.1311081,-0.19304328,-0.0876315,-0.09251013,-0.05950519,-0.040546153,0.036783226,0.09987139,0.08871478,0.13107294,0.11741802,0.264812,0.09812856,0.019122146,0.18118076,0.0588813,0.23003504,-0.5100626,-0.5216575,-0.68017244,-0.5813605,-0.5501769,-0.6099343,-0.52066344,-0.544305,-0.54519963,-0.5217822,-0.5017016,-0.50228715,-0.48703605,-0.47882792,-0.48118508,-0.463392,-0.44053397,-0.45471907,-0.43913296,-0.44906217,-0.35721195,-0.37969357,-0.34101328,-0.33219746,-0.38418025,-0.460701,-0.2547835,-0.32221612,-0.31959403,-0.28248712,-0.3321834,-0.274961,-0.28084308,-0.27925503,-0.23751067,-0.2686442,-0.2681495,-0.17649592,-0.21185665,-0.20773405,-0.14594442,-0.21755286,-0.18944354,-0.19915436,-0.10485765,-0.18920638,-0.13681407,-0.17137112,-0.10711926,-0.14783598,-0.14075343,-0.13049296,-0.112093054,-0.093281195,-0.085952014,-0.100954704,-0.07866065,-0.08626178,-0.0915539,-0.09083833,0.0016438648,-0.105916336,-0.056178402,-0.047767635,-0.083514035,0.008336746,-0.03295871
1.0,0.97576,1.0,1.0,0.9680498,-0.9949276,-0.99983,-0.9980263,-0.99465257,-0.99123096,-0.9868207,-0.9782191,-0.96867365,-0.934025,-0.95258397,-0.9418603,-0.9251822,-0.9344008,-0.95897317,-0.9298927,-0.9647594,-0.95719457,-0.9544592,-0.93901134,-0.9260979,-0.8676908,-0.86339104,0.9612445,0.99955994,0.999882,0.9999991,0.9999998,0.99999994,1.0,1.0,1.0,1.0,1.0,0.99606806,0.99862057,0.9769169,0.9920469,0.98036796,0.9546998,0.972078,0.9229127,0.9810825,0.8885547,0.9426582,0.98800796,0.94403434,-0.08577681,-0.25430527,0.96801984,0.35669485,-0.46851775,-0.94115674,-0.9954767,-0.9998718,-0.9998838,-0.9998165,-0.99992186,-0.99963784,-0.9996169,-0.9993191,-0.9994352,-0.99924254,-0.99867237,-0.9939076,-0.99729896,-0.98362875,-0.98051625,-0.9403175,-0.94929063,-0.8928577,-0.87793905,-0.8468902,-0.850192,-0.8360042,-0.82382953,-0.791647,-0.8336028,-0.67445636,-0.63547945,-0.60108006,-0.6570627,-0.62946254,-0.999999,-0.99999994,-0.9999993,-0.99999994,-1.0,-1.0,-1.0,-0.9936673,-0.9945592,-0.96131885,-0.9867095,-0.9680455,-0.94978094,-0.95714957,-0.94370663,-0.93755066,-0.93434507,-0.92447585,-0.9219516,-0.9240953,-0.8964929,-0.9062571,-0.90264946,-0.8964477,-0.87733215,-0.94003516,-0.8758779,-0.9006259,-0.879685,-0.87632066,-0.8694666,-0.8676199,-0.86657065,-0.7047207,-0.6450103,-0.5704707,-0.5842209,-0.62091196,-0.5391986,-0.57288045,-0.53691924,-0.5840138,-0.52610534,-0.50739425,-0.5058142,-0.5077535,-0.48333684,-0.50588727,-0.46062693,-0.4562312,-0.47627616,-0.44037387,-0.45198816,-0.36960092,-0.3913216,-0.3408759,-0.32721704,-0.3981833,-0.4561048,-0.26173326,-0.32144418,-0.32517806,-0.29539946,-0.32706755,-0.28208557,-0.3016487,-0.27572212,-0.25413445,-0.27384973,-0.26409012,-0.1994191,-0.20705126,-0.20657703,-0.15258557,-0.22869776,-0.19187206,-0.19090286,-0.14619236,-0.1620348,-0.13729285,-0.17760943,-0.09289274,-0.15315124,-0.1417812,-0.1318619,-0.123238675,-0.09677869,-0.09514785,-0.09526066,-0.09056293,-0.10420197,-0.102484375,-0.10554976,0.019790966,-0.11369918,-0.06824185,-0.041355714,-0.11024189,0.010088727,-0.13905367
0.9787447,0.9999947,-0.8149418,-0.8080539,-0.11245691,-0.827417,-0.9205204,-0.8210076,-0.7582353,-0.68372405,-0.65373653,-0.5897421,-0.49612364,-0.4166922,-0.4328993,-0.3550997,-0.32621476,-0.21033102,-0.35490057,-0.29965472,-0.30248627,-0.43252295,-0.4630389,-0.32737637,-0.48915908,-0.5433075,-0.36173505,-0.89128333,-0.9700726,-0.9807466,-0.99322397,-0.99489903,-0.99617046,-0.9986823,-0.9990189,-0.99997884,-0.9999638,-0.9997725,-0.90508914,-0.88854283,-0.8595948,-0.8608887,-0.80668116,-0.80010563,-0.7642832,-0.8460956,-0.6851105,-0.75616544,-0.7447457,-0.7078988,-0.7428438,-0.84175897,-0.88767904,-0.7433437,-0.81539494,-0.8489861,-0.79403234,-0.92329437,-0.9025656,-0.88433814,-0.89355683,-0.8898731,-0.8459058,-0.8294687,-0.85818976,-0.79672295,-0.8046628,-0.7621614,-0.7261745,-0.6718637,-0.5397383,-0.5257662,-0.48015204,-0.41292968,-0.3727133,-0.3655286,-0.29867658,-0.32410306,-0.29040125,-0.30383703,-0.29347095,-0.29070458,-0.24808493,-0.18955123,-0.11626434,-0.19168973,-0.09650525,-0.2959348,-0.319278,-0.35253122,-0.30561924,-0.27503645,-0.48410338,-0.2501285,-0.52211434,-0.47845137,-0.55409676,-0.48955446,-0.5172278,-0.5475976,-0.50737226,-0.52420443,-0.4990558,-0.49162912,-0.5001873,-0.43825307,-0.45469677,-0.3998991,-0.39890873,-0.35822374,-0.310523,-0.30495438,-0.3575591,-0.28314343,-0.20747192,-0.2970767,-0.34164914,-0.23199837,-0.31586143,-0.19722381,-0.5548396,-0.54713255,-0.63522357,-0.5699386,-0.55791324,-0.5803607,-0.5232366,-0.5359596,-0.54040533,-0.5171299,-0.48558593,-0.4919315,-0.48238996,-0.4648392,-0.47696665,-0.44755656,-0.44865197,-0.4604524,-0.4238645,-0.44034484,-0.36478198,-0.37608773,-0.33526835,-0.32466233,-0.39091185,-0.45740625,-0.250713,-0.3254192,-0.3197443,-0.28474292,-0.32886797,-0.27913696,-0.2849386,-0.27807057,-0.24378026,-0.26860678,-0.26340565,-0.18794265,-0.2132424,-0.21114527,-0.1451642,-0.21637139,-0.19107059,-0.19678968,-0.12349743,-0.1741191,-0.13615595,-0.17441486,-0.10571715,-0.14806397,-0.14179823,-0.13066255,-0.1197074,-0.09439396,-0.08636892,-0.09422164,-0.07756936,-0.09188669,-0.1014698,-0.093705915,0.0015036378,-0.10561148,-0.062278293,-0.050075836,-0.09143112,0.010918064,-0.07073023
0.7908782,-1.0,-1.0,-1.0,-0.9811854,-0.6550405,-0.72640395,-0.5512607,-0.46654803,-0.36505586,-0.32260883,-0.2617353,-0.1474125,-0.08613221,-0.092022784,0.028969644,0.045705542,0.22937149,0.11384937,0.13879818,0.2578871,0.051509082,0.027821422,0.13798364,-0.11034267,-0.28509566,-0.005319575,-0.9930534,-0.9998548,-0.9999587,-0.99999905,-0.99999964,-0.9999999,-1.0,-1.0,-1.0,-1.0,-1.0,-0.99971175,-0.9997424,-0.9982517,-0.9992267,-0.9974164,-0.99582064,-0.99596256,-0.9982119,-0.9925432,-0.9950618,-0.99657905,-0.99513805,-0.9969493,-0.9930785,-0.9960764,-0.99876165,-0.9954405,-0.9938455,-0.9652211,-0.9386182,-0.27972418,-0.19974591,-0.24992189,-0.06578966,-0.12032053,-0.031287406,-0.2676246,0.0027937996,-0.058422737,-0.029526705,-0.16835105,0.11882097,0.080617584,0.07964703,-0.06684922,0.08377352,-0.0017537754,-0.009159842,0.065915786,0.009378855,0.03658513,0.00862314,-0.03406067,0.03509145,-0.045458414,0.024435492,0.08834044,0.017195929,0.13177477,0.9954519,0.9987832,0.9953283,0.99913734,0.99964994,0.9995644,0.9997812,0.517679,0.59441924,0.03430617,0.42903426,0.16944326,0.0032728626,0.1263845,0.032273896,0.04407376,0.07147046,-0.0076110233,0.10249247,0.10121876,0.1271287,0.14605188,0.19894336,0.27346703,0.25268823,0.3297933,0.2761074,0.43438107,0.2537715,0.17517045,0.33654833,0.19534041,0.38889813,-0.47392917,-0.49663284,-0.6723286,-0.5715355,-0.5248834,-0.6099741,-0.50750494,-0.5357885,-0.5295177,-0.51225173,-0.48643154,-0.49134752,-0.4733302,-0.46786803,-0.4677464,-0.4521735,-0.43173283,-0.4555311,-0.4241692,-0.44117305,-0.35876667,-0.37993333,-0.33745676,-0.3248647,-0.39035714,-0.45625818,-0.25474492,-0.32751104,-0.30965775,-0.2862975,-0.3272086,-0.27565736,-0.28618076,-0.27387792,-0.23684336,-0.27568105,-0.25803044,-0.17757912,-0.21274786,-0.20704152,-0.14551882,-0.21171054,-0.19508465,-0.20327406,-0.09779313,-0.1880238,-0.14399654,-0.1642258,-0.107465476,-0.14834218,-0.13571447,-0.13564368,-0.110199295,-0.09013461,-0.08616905,-0.09758359,-0.07428867,-0.079920985,-0.091915496,-0.08401338,-0.0018028374,-0.10114667,-0.056757525,-0.045723345,-0.080512054,0.0048877466,-0.021068137
0.9999981,-1.0,-0.99996674,-0.9986127,-0.630919,-0.9571691,-0.99213797,-0.9666902,-0.9356632,-0.9048842,-0.8808527,-0.8416644,-0.78550076,-0.69472754,-0.7391631,-0.6750963,-0.6398373,-0.58668053,-0.70096964,-0.61772346,-0.67529154,-0.72201353,-0.7176814,-0.64213735,-0.70298386,-0.66187686,-0.566742,-0.6229923,-0.5945863,-0.6122092,-0.5569948,-0.51401347,-0.5709865,-0.62157965,-0.62361,-0.9649993,-0.95072246,-0.82468873,-0.8206178,-0.70606875,-0.7841729,-0.7848918,-0.7157739,-0.7597254,-0.7072708,-0.8880775,-0.5256971,-0.8430417,-0.8209792,-0.537106,-0.8390478,-0.95110375,-0.97061324,-0.8846111,-0.9424405,-0.9706498,-0.97326535,-0.98803526,-0.98606014,-0.98630303,-0.9840336,-0.9870434,-0.97500455,-0.97138244,-0.9731375,-0.9649109,-0.96304774,-0.94840974,-0.9162581,-0.91743016,-0.8206486,-0.8039841,-0.7354457,-0.70740026,-0.6418697,-0.62839717,-0.5645504,-0.5905294,-0.57615566,-0.56340706,-0.55833364,-0.57387173,-0.45726538,-0.41019922,-0.3495979,-0.42587668,-0.36383647,-0.9283499,-0.9593143,-0.940954,-0.96143484,-0.9676609,-0.981569,-0.96869314,-0.7693066,-0.7398426,-0.7128034,-0.72039324,-0.6837306,-0.68298423,-0.6655069,-0.6580852,-0.64248586,-0.6167461,-0.62935674,-0.5811933,-0.5833012,-0.5225598,-0.53277,-0.49503323,-0.45250243,-0.42736378,-0.5306943,-0.40306565,-0.3782834,-0.41969845,-0.4641714,-0.3602177,-0.43669483,-0.32393864,-0.6124272,-0.57875514,-0.64480233,-0.5943274,-0.5812782,-0.59674436,-0.54997027,-0.5518867,-0.56113756,-0.5313916,-0.513143,-0.510933,-0.50037277,-0.4922389,-0.49610835,-0.47380036,-0.44050598,-0.47487915,-0.44303915,-0.45746982,-0.3656203,-0.39747056,-0.3414535,-0.33630008,-0.39710858,-0.45953745,-0.2595299,-0.32976177,-0.31806397,-0.29455307,-0.32946572,-0.27898714,-0.3015103,-0.27301034,-0.245649,-0.28233638,-0.25996134,-0.18531142,-0.21497923,-0.20731455,-0.14797452,-0.22550674,-0.1891059,-0.20019305,-0.11505882,-0.18148531,-0.14961997,-0.17040387,-0.08906114,-0.16419107,-0.13457377,-0.14058696,-0.11571252,-0.09602845,-0.09770478,-0.096552104,-0.08464733,-0.091347925,-0.09451808,-0.09731421,0.012030191,-0.109783225,-0.05820694,-0.043932434,-0.093975,0.0037332154,-0.06719026
-1.0,1.0,-0.8069735,-0.9975736,-0.16155297,-0.6052322,-0.58877385,-0.39876488,-0.4849047,-0.3611972,-0.44594997,-0.29568514,-0.22696863,-0.2825573,-0.17924535,-0.12441083,-0.13526921,0.116967715,-0.07219047,-0.0781239,0.063458495,-0.38393587,-0.3886228,-0.14687335,-0.5787227,-0.6104275,-0.42773303,-0.9969917,-0.9998847,-0.9999632,-0.9999981,-0.99999917,-0.9999996,-0.99999994,-1.0,-1.0,-1.0,-1.0,-0.99332076,-0.9938855,-0.97752315,-0.98514026,-0.9653285,-0.9456262,-0.9422672,-0.9458132,-0.89476234,-0.8595622,-0.8567339,-0.90103006,-0.8556186,-0.8466172,-0.9098496,-0.8362367,-0.81489176,-0.7917898,-0.38306013,-0.8511414,-0.5634952,-0.48723125,-0.60794073,-0.5075752,-0.5040606,-0.44268242,-0.64891607,-0.39560187,-0.4807849,-0.43407032,-0.5854195,-0.34521532,-0.36725035,-0.36115354,-0.4355116,-0.29954198,-0.3738235,-0.36831838,-0.29962894,-0.35854715,-0.32929313,-0.3091361,-0.34189278,-0.3085086,-0.30384004,-0.24595918,-0.1888749,-0.25779128,-0.1595166,0.8903958,0.9405478,0.8849695,0.9559534,0.97471,0.9650486,0.98536086,-0.052589778,0.13125701,-0.27681226,-0.08021787,-0.15336014,-0.283875,-0.18403114,-0.24629934,-0.22361362,-0.2154191,-0.24420187,-0.15761656,-0.15460077,-0.12043912,-0.09020881,-0.03753592,0.025042728,0.015746435,0.025500936,0.05305275,0.1883859,0.03111552,-0.05315093,0.11139167,0.0042393547,0.166464,-0.5582553,-0.55603296,-0.7038112,-0.62649274,-0.5652801,-0.64733404,-0.55325866,-0.57024056,-0.5702986,-0.54233503,-0.55202967,-0.5315143,-0.50595677,-0.52322316,-0.5031625,-0.50404954,-0.43839923,-0.4742814,-0.45976847,-0.46611294,-0.36978707,-0.4093627,-0.3430415,-0.33834776,-0.4002236,-0.4697821,-0.26580933,-0.32871214,-0.32900077,-0.29369715,-0.34218723,-0.28044948,-0.29179138,-0.28622767,-0.245636,-0.27920324,-0.2730511,-0.1827332,-0.22196026,-0.21079661,-0.14010021,-0.22330794,-0.19134717,-0.212097,-0.10290585,-0.19002493,-0.14676331,-0.17321685,-0.09134737,-0.16983165,-0.14588228,-0.13995151,-0.118811436,-0.09342576,-0.089718014,-0.09961973,-0.086365014,-0.09554959,-0.09963621,-0.102246605,0.0069021774,-0.114770524,-0.059299655,-0.05684704,-0.07762972,0.00072999287,-0.05117882
0.8833959,0.99995136,0.993848,0.84605604,0.27266368,-0.9495356,-0.9893011,-0.9545498,-0.9208787,-0.88569766,-0.8563145,-0.81073076,-0.74716294,-0.6621174,-0.697714,-0.6390981,-0.60819393,-0.5485527,-0.6769748,-0.59202653,-0.65345377,-0.7303314,-0.7258337,-0.6341664,-0.7249364,-0.68237394,-0.5919694,-0.61717236,-0.55476254,-0.5593513,-0.40216866,-0.30045295,-0.28841797,-0.4397701,-0.35643673,-0.7401951,-0.70739913,-0.4075041,-0.64393175,-0.5020481,-0.61508965,-0.582521,-0.5029687,-0.55384165,-0.46664035,-0.63941574,-0.285801,-0.4674247,-0.38144758,-0.24562293,-0.34461698,-0.77667135,-0.86047137,-0.25111687,-0.6842647,-0.83374393,-0.8764228,-0.9742606,-0.98787564,-0.98682386,-0.98674893,-0.98933375,-0.97832197,-0.9764019,-0.9771715,-0.9701215,-0.97009796,-0.9556854,-0.92654437,-0.93370163,-0.8473335,-0.831852,-0.75948226,-0.7396244,-0.6716085,-0.6533749,-0.5965482,-0.61920357,-0.5965637,-0.58831966,-0.5695649,-0.59349054,-0.4632759,-0.42295182,-0.3581744,-0.4369908,-0.3756839,-0.9808017,-0.9921455,-0.98543566,-0.9939001,-0.99572283,-0.99781597,-0.99633896,-0.8368733,-0.8198984,-0.7622813,-0.792276,-0.74651957,-0.73895806,-0.72734517,-0.7153581,-0.6965693,-0.68499625,-0.6805142,-0.6487644,-0.65542483,-0.59545046,-0.60279626,-0.5795417,-0.5458281,-0.5219425,-0.62470156,-0.50368834,-0.49211213,-0.5130886,-0.544704,-0.46741003,-0.52203673,-0.4387494,-0.61851287,-0.58331615,-0.63401055,-0.5930991,-0.58226585,-0.5884902,-0.5511744,-0.549709,-0.55973583,-0.5273378,-0.5104672,-0.5114546,-0.49557126,-0.49337465,-0.49127766,-0.47489592,-0.43742344,-0.47239184,-0.44099778,-0.45249885,-0.37030914,-0.39255545,-0.338396,-0.33532616,-0.3956505,-0.45990458,-0.26153862,-0.33323744,-0.32195428,-0.29327214,-0.33056402,-0.28009775,-0.29687586,-0.2747281,-0.24421518,-0.2821157,-0.26228008,-0.1884261,-0.21505693,-0.20914614,-0.14565918,-0.22428904,-0.18838215,-0.20311739,-0.12246424,-0.17837837,-0.14978094,-0.17391463,-0.08958357,-0.16164906,-0.14174014,-0.14317508,-0.12606792,-0.09315779,-0.092931114,-0.09796498,-0.079872705,-0.09785593,-0.09683529,-0.09826158,0.0028374174,-0.104824126,-0.06484513,-0.041712873,-0.08572171,0.0076217814,-0.083153665
0.29217532,0.99997795,0.9997586,0.9848234,0.5166081,-0.80968565,-0.91219264,-0.80492944,-0.73325914,-0.6669293,-0.6222963,-0.5656704,-0.47694132,-0.43598586,-0.41865328,-0.3702847,-0.3424459,-0.2669215,-0.40781355,-0.3706744,-0.4229128,-0.5541969,-0.5829975,-0.4483277,-0.60646224,-0.5938151,-0.47420883,-0.7899188,-0.88130695,-0.8941048,-0.91729933,-0.9248533,-0.9258108,-0.95965904,-0.96250856,-0.8967683,-0.85446787,-0.9243885,-0.027336773,0.0924598,-0.14264618,0.036238063,-0.0019989659,-0.073103175,0.059934698,-0.17109476,0.18860292,-0.13923271,-0.0041912156,0.23466343,-0.005759816,-0.4860729,-0.55022675,0.08204714,-0.34361312,-0.4395387,-0.46307215,-0.8576757,-0.8767365,-0.8470637,-0.86623687,-0.85926616,-0.8092618,-0.79264283,-0.81724066,-0.75249666,-0.7556127,-0.7133033,-0.6514201,-0.58887386,-0.44168016,-0.42156723,-0.3709876,-0.30939627,-0.26450357,-0.25295073,-0.18376638,-0.2015553,-0.16163187,-0.20575823,-0.16816236,-0.1812255,-0.13472226,-0.074780084,0.0017100147,-0.07574314,0.029264336,-0.67632276,-0.75310904,-0.6925888,-0.7202724,-0.7487146,-0.8424933,-0.7393538,-0.6191895,-0.5903541,-0.61298096,-0.5764287,-0.5818994,-0.5997125,-0.5667457,-0.57656425,-0.5519622,-0.5423068,-0.5488336,-0.49835873,-0.5130799,-0.45816278,-0.45542735,-0.41460413,-0.37534556,-0.36908102,-0.42304963,-0.35226306,-0.286386,-0.35945556,-0.3941879,-0.30407605,-0.36882415,-0.2705537,-0.55372953,-0.5441362,-0.6230116,-0.5556958,-0.55723137,-0.5641364,-0.5143294,-0.5263513,-0.5337583,-0.50765455,-0.4715379,-0.48415065,-0.4705268,-0.45440015,-0.47124118,-0.43722102,-0.44379166,-0.45190763,-0.41794467,-0.43814024,-0.35089338,-0.36563766,-0.33383605,-0.31851205,-0.3822004,-0.45115384,-0.24908543,-0.32210508,-0.31511173,-0.27938032,-0.3230324,-0.2725977,-0.28069347,-0.2715891,-0.23685718,-0.26483655,-0.25575876,-0.189982,-0.20449191,-0.20430711,-0.14883871,-0.21583185,-0.18896753,-0.19225965,-0.12780301,-0.16836493,-0.13453145,-0.16730139,-0.10689653,-0.14255348,-0.1390517,-0.12820832,-0.117244646,-0.093350194,-0.08558163,-0.0945733,-0.075373314,-0.08956352,-0.098425224,-0.094031885,-0.00016638264,-0.10569543,-0.057925552,-0.044837534,-0.0875763,0.014620562,-0.07244863
-0.99998957,0.99996275,0.26643923,-0.9112839,0.0036178073,-0.66553974,-0.73104984,-0.5642575,-0.5355151,-0.42036638,-0.4213013,-0.34084278,-0.24974903,-0.2593136,-0.2230403,-0.16737393,-0.17044033,-0.03595115,-0.18925664,-0.19465554,-0.18852024,-0.42031777,-0.4762671,-0.28835183,-0.5425199,-0.56295323,-0.40621802,-0.96124107,-0.99310505,-0.9961948,-0.9992577,-0.9995152,-0.9996487,-0.99992484,-0.9999465,-0.9999926,-0.99998325,-0.99997276,-0.874151,-0.86120117,-0.8152006,-0.8165422,-0.75164104,-0.7248261,-0.6760746,-0.74067,-0.55053097,-0.6363365,-0.5920535,-0.54632324,-0.5979526,-0.692673,-0.76271814,-0.54255307,-0.61571425,-0.6075265,-0.36408007,-0.7978812,-0.6537334,-0.5765365,-0.66543263,-0.6069469,-0.57034475,-0.5323922,-0.6717364,-0.4845576,-0.54025656,-0.47430694,-0.5469616,-0.3588817,-0.29524857,-0.28709686,-0.3511323,-0.22661269,-0.28142935,-0.26888517,-0.19889554,-0.24847801,-0.21592268,-0.2251297,-0.23238425,-0.21374187,-0.18991481,-0.13793382,-0.06427838,-0.13833539,-0.034813315,0.44781727,0.55306375,0.44453657,0.61294997,0.6975527,0.5911786,0.75799644,-0.32093722,-0.23793268,-0.4373636,-0.30932254,-0.37339953,-0.43818894,-0.3718106,-0.4053651,-0.38872394,-0.36648947,-0.3976538,-0.3167185,-0.32045308,-0.26930904,-0.2621225,-0.2156621,-0.15588626,-0.15988834,-0.1746583,-0.12032763,-0.027062563,-0.1376665,-0.19621567,-0.06843957,-0.15928917,-0.02482722,-0.53170127,-0.52675134,-0.6534601,-0.56809306,-0.55995524,-0.58629644,-0.51912904,-0.54155254,-0.53843564,-0.51870567,-0.48587555,-0.49736208,-0.48257625,-0.4703255,-0.48436183,-0.44896653,-0.44646737,-0.46409023,-0.4282838,-0.45407975,-0.35500428,-0.3868975,-0.33703384,-0.3274505,-0.38989565,-0.46198246,-0.25503936,-0.33177373,-0.31802124,-0.28638506,-0.32832348,-0.27593732,-0.28294858,-0.28155443,-0.24391407,-0.27686912,-0.2675408,-0.18347338,-0.22418065,-0.20913595,-0.14313374,-0.22511142,-0.18998331,-0.204218,-0.12744673,-0.174624,-0.152931,-0.16745073,-0.09003583,-0.16545299,-0.14072181,-0.13740547,-0.11884659,-0.091062196,-0.089665204,-0.09770746,-0.07886726,-0.090352885,-0.09517791,-0.094547115,-0.0018750351,-0.10921515,-0.059357528,-0.05107102,-0.08178736,0.010742918,-0.06275194
0.99999994,-0.9999998,-1.0,-0.99999803,-0.89227515,-0.9646682,-0.99405235,-0.9746418,-0.94951445,-0.92251813,-0.9100677,-0.8617931,-0.81493086,-0.7397188,-0.7668874,-0.70182747,-0.67622966,-0.58099556,-0.7059282,-0.6101396,-0.617603,-0.6878674,-0.66723686,-0.59175044,-0.6678003,-0.6519966,-0.5111825,-0.8482981,-0.92286265,-0.94949955,-0.9740588,-0.9759671,-0.98418605,-0.9929452,-0.9944939,-0.99999535,-0.99999255,-0.99975824,-0.9914718,-0.98611766,-0.97795373,-0.985478,-0.9676148,-0.964684,-0.9612335,-0.9863198,-0.91520226,-0.9677294,-0.9677116,-0.9291396,-0.97207826,-0.9890614,-0.99478656,-0.9840466,-0.98876804,-0.9945102,-0.99192476,-0.9950815,-0.9904855,-0.991559,-0.98962015,-0.9917349,-0.9841918,-0.9806884,-0.98312646,-0.97688365,-0.9756313,-0.96564925,-0.94984907,-0.94795513,-0.8865434,-0.8801841,-0.8279159,-0.80364406,-0.75596446,-0.7392212,-0.69352454,-0.7156163,-0.70596135,-0.6776895,-0.6922611,-0.6950409,-0.6022116,-0.5605225,-0.52308524,-0.58597773,-0.54507554,-0.82220477,-0.8712562,-0.85865474,-0.88330835,-0.8850088,-0.9351505,-0.8828192,-0.7481268,-0.68984836,-0.69138944,-0.694744,-0.651469,-0.66627073,-0.6436234,-0.6348879,-0.6226464,-0.594359,-0.61042345,-0.5616232,-0.5630887,-0.5092629,-0.52462775,-0.46855497,-0.43336335,-0.40750888,-0.50387406,-0.38134837,-0.34645382,-0.3995224,-0.45885646,-0.3320259,-0.42724153,-0.28833616,-0.65228724,-0.6116945,-0.6693585,-0.635695,-0.5875749,-0.6377273,-0.5819713,-0.5803567,-0.5809711,-0.55707675,-0.56231517,-0.53635395,-0.518877,-0.53111535,-0.5125601,-0.5151119,-0.43566936,-0.48835018,-0.459708,-0.46839726,-0.3811554,-0.42087168,-0.3488261,-0.34487978,-0.40877324,-0.46585557,-0.26648596,-0.32687682,-0.32388768,-0.30240297,-0.3388485,-0.28596258,-0.3086148,-0.27581385,-0.252351,-0.2818851,-0.26413637,-0.18309858,-0.21902929,-0.2102474,-0.14220692,-0.22199966,-0.19297478,-0.20190358,-0.10193911,-0.19395512,-0.14284411,-0.17998135,-0.09258346,-0.16382666,-0.14858107,-0.14016904,-0.10780247,-0.10910544,-0.08782129,-0.10038698,-0.10258077,-0.091915466,-0.10479106,-0.1035183,0.017036704,-0.11871905,-0.06276848,-0.047818504,-0.09676771,-0.008044267,-0.07354756
